grb_name,flare_num,t_start,t_peak,t_stop,par_t_start,par_rise,par_decay,par_amp,par_t_start_err,par_rise_err,par_decay_err,par_amp_err,fluence_tot,fluence_rise,fluence_decay,peak_flux,peak_flux_err,redshift,conversion,t_rise,t_decay,t_wait,duration,d_l,e_iso,L_p,L_iso
GRB101020A,3,230.154,232.173,239.118,219.09735236098865,96.275985883594,2.3600352410259973,1.3784414183184889e-11,0.717082940574051,0.0,0.218196066595148,4.3350390914451977e-11,0.0,0.0,0.0,0.0,0.0,,0.0,2.0190000000000055,6.944999999999993,65.62700000000001,8.963999999999999,,,,
GRB130803A,1,189.731,204.332,207.859,189.09429593127143,3.3513706396919125,290.4779654486728,136.77779555762513,1.9784085271639145,2.767475115100212,485.16621281186366,30.06947869229924,6.651587390584571e-08,4.978523038114573e-08,1.673064352469999e-08,1.4863575869999994e-08,1.9458083919999995e-09,,4.4299999999999985e-11,14.600999999999999,3.5270000000000152,,18.128000000000014,,,,
GRB120229A,1,107.29,130.881,144.982,103.9840253231672,158.77589880481676,3.616450933932724,8.403667202027294e-13,1.2323498895996603,0.0,0.3400019362890507,2.9141457565572784e-12,0.0,0.0,0.0,0.0,0.0,,0.0,23.590999999999994,14.100999999999999,,37.69199999999999,,,,
GRB090126A,1,194.274,269.599,281.843,225.18941813618923,220.69725568444585,4.933955762450941,3.421266582926352e-13,9.08605634562834,0.0,2.021591550501134,5.294006558723674e-12,0.0,0.0,0.0,0.0,0.0,,0.0,75.32499999999999,12.244000000000028,,87.56900000000002,,,,
GRB050603A,1,224.202,260.273,288.043,242.66528011269224,106.6568714178325,3.5589671696332594,5.1442437095177786e-08,24.75008518217575,407.4645819469639,4.075325783073164,6.232229904384708e-06,0.0,0.0,0.0,0.0,0.0,,0.0,36.071000000000026,27.769999999999982,,63.84100000000001,,,,
GRB050603A,2,851.482,962.65,1208.027,922.9798930975402,0.0006289250147132,203.6458983310971,1.2413513767570803,20.228640163795596,9.08715810637382,37.77825501048501,0.3556457500642005,0.0,0.0,0.0,0.0,0.0,,0.0,111.168,245.37700000000007,627.28,356.5450000000001,,,,
GRB090429B,1,80.5586766637508,96.163,98.937,86.89847124299139,51.63230417048796,1.1716917349830749,3.735535510996809e-12,0.7785162284817317,0.0,0.2139037153911319,2.5261197021718995e-11,1.5209833352911293e-08,1.077511270710201e-08,4.434720645809284e-09,1.2097428449999999e-08,2.029656045e-09,9.38,3.45e-11,15.604323336249195,2.774000000000001,7.760951509031869,18.378323336249196,3.0567960997381135e+29,1.720560337656578e+51,1.3684801861898273e+51,9.717652681433441e+50
GRB090817A,1,771.983,1196.187,1758.678,895.2688902075237,518.2952483782542,11.426804938846464,2.5449772564855592e-14,25.12638488287329,0.0,7.658233393304075,6.532199742995098e-13,0.0,0.0,0.0,0.0,0.0,,0.0,424.20399999999995,562.4910000000002,,986.6950000000002,,,,
GRB120803B,1,90.792,106.867,116.388,76.93484406430778,180.1626156746292,4.050986964092305,8.978111578428454e-13,0.7031802770463794,0.0,0.2032963450947151,1.6855654048240794e-12,4.22577364802958e-08,2.6271973286706756e-08,1.5985763193589045e-08,4.7331293239999986e-09,7.056268085999997e-10,,8.539999999999997e-11,16.075000000000003,9.521,,25.596000000000004,,,,
GRB111201A,1,88.151,91.985,97.886,84.51304904255402,44.422707608344574,1.5431186886579646,4.271353834427871e-07,4.617982732551198,75.99883713788678,0.8257060740201635,2.235722853823541e-05,0.0,0.0,0.0,0.0,0.0,,0.0,3.834000000000003,5.900999999999996,,9.735,,,,
GRB101201A,1,541.617,564.12,585.268,553.9117189549486,2.5049824346341896,10.751518615185567,5.9841307747245045,2.807702133560668,4.477170711275453,4.405273113691869,3.2131790660129966,0.0,0.0,0.0,0.0,0.0,,0.0,22.503000000000043,21.148000000000025,,43.65100000000007,,,,
GRB101201A,2,1035.923,1047.23,1059.845,1028.7357801794076,40.293383978289526,5.431633075914121,2.5026856824391377,1.9895023256750533,17.338043705365145,0.7297259808150223,6.569006753115856,0.0,0.0,0.0,0.0,0.0,,0.0,11.307000000000016,12.615000000000009,494.30600000000004,23.922000000000025,,,,
GRB101201A,3,1302.243,1304.261,1343.129,1304.2619716109818,1.245002307654819e-05,8.02096295115846,6.851125799087164,1.0340130043424558,0.8254723498828016,3.112992571805638,2.664075971784245,0.0,0.0,0.0,0.0,0.0,,0.0,2.018000000000029,38.86799999999994,266.31999999999994,40.88599999999997,,,,
GRB101201A,4,1618.453,1633.385,1697.791,1618.0160466960767,2.124140336373126,116.72925144946672,3.7983695922722185,9.730152454792794,7.237219819195007,116.33557902359416,2.0507107744801063,0.0,0.0,0.0,0.0,0.0,,0.0,14.932000000000016,64.40599999999995,316.21000000000004,79.33799999999997,,,,
GRB120419A,1,91.3412349146199,93.5892277530135,111.148,92.04473046923025,7.079373247212973,0.2040326491369866,4.390634074051704e-09,485.2491085128508,10199.815616244296,66.82051162438681,0.0002253855258055,0.0,0.0,0.0,0.0,0.0,,0.0,2.2479928383936,17.558772246986493,,19.806765085380093,,,,
GRB111123A,1,75.527,141.356,148.456,121.11277853284732,22.02798472742105,7.094440527233468,212.4715649091654,7606.596270870218,47.19709043710629,26.97595437640329,59734.67296780838,6.554488127591392e-08,5.140686514528276e-08,1.4138016130631162e-08,4.323112430000001e-09,5.281533009999999e-10,3.1516,2.99e-11,65.829,7.099999999999994,18.192263223817324,72.92899999999999,8.519032829045255e+28,1.439838312870657e+51,9.49667279334709e+49,8.19650994763924e+49
GRB090418B,1,229.173,320.229,502.646,215.22334071737848,158.56165194644757,55.08445447905247,4.602302030523779,19.320738244747552,87.01932009867129,6.212746364985812,3.62903609291151,0.0,0.0,0.0,0.0,0.0,,0.0,91.05599999999998,182.41700000000003,,273.473,,,,
GRB080727B,1,130.188,137.739,166.432,112.33137876425404,199.6090631091048,4.75758057386841,4.482014724866873e-12,2.3925973807827545,0.0,0.6462681859773238,2.133903098925676e-11,2.6821897981993533e-08,4.314527741037921e-09,2.2507370240955608e-08,4.768471307999999e-09,7.108428996e-10,,7.23e-11,7.551000000000016,28.692999999999984,,36.244,,,,
GRB090814A,1,59.6205045020238,60.8293545981078,72.352,60.83009654365121,5.736941301115325e-06,5.310870500398008,9.445834669524594,0.2083980792238877,0.3248193870922165,1.4977275905961704,2.303076961676959,1.6969062295780916e-09,0.0,1.6969062295780916e-09,4.515553474229756e-09,5.475921140580244e-10,0.696,3.82e-11,1.2088500960839994,11.522645401892206,35.153599352608374,12.731495497976205,1.3261533228039043e+28,2.2112066699387273e+48,5.884133010204338e+48,2.945613508493337e+47
GRB100728B,1,237.532,248.227,264.334,221.67245115116089,206.69669316131683,4.777130708230343,1.2268319370969256e-11,1.081177790230582,0.0,0.3830582062759842,3.582586882307459e-11,9.045747397722027e-08,2.087217154918712e-08,6.958530242803315e-08,6.299882849999999e-09,7.034853599999999e-10,2.106,3.45e-11,10.694999999999993,16.107,76.47520927237605,26.801999999999992,5.219168326150839e+28,9.969089064456173e+50,6.942941303347229e+49,1.1552865694426117e+50
GRB091010A,1,274.456,309.657,327.646,281.6253272321032,184.8959852730911,4.23879896831784,9.407195792743314e-13,1.093271804144175,0.0,0.3306361606851222,2.6850508837610647e-12,0.0,0.0,0.0,0.0,0.0,,0.0,35.200999999999965,17.989000000000033,,53.19,,,,
GRB091010A,2,459.936,462.482,468.725,459.11871014994966,9.351172750757293,1.9812021232815549,21.541647072027427,1.1420363346914066,8.193903914598527,0.5460649894706062,62.45833492260173,0.0,0.0,0.0,0.0,0.0,,0.0,2.546000000000049,6.242999999999995,185.47999999999996,8.789000000000044,,,,
GRB091010A,3,494.969,499.377,521.437,494.0018004265335,0.6528270024949748,14.534344308123991,82.10711177249239,0.204093051289391,0.2748129080870166,1.128565074936313,6.988250566991462,0.0,0.0,0.0,0.0,0.0,,0.0,4.4080000000000155,22.060000000000002,35.033000000000015,26.468000000000018,,,,
GRB110708A,1,378.08,521.729,1071.593,418.1388600678277,216.17934617161896,63.24684761681053,5.033383981273079,128.56090172046683,667.1618598217337,45.96878078172036,30.10811842839493,0.0,0.0,0.0,0.0,0.0,,0.0,143.64900000000006,549.864,,693.5130000000001,,,,
GRB090926B,1,129.177,132.119,170.305,134.30761823512557,27.85357943183926,2.6194550348330607,0.0379408477609879,54.18608213268142,545.34391043284,15.06410227920982,7.0515212975466985,1.0467633499552057e-09,0.0,1.0467633499552057e-09,1.4033403930000002e-09,2.0941061049999998e-10,1.24,5.11e-11,2.9420000000000073,38.18600000000001,57.66830357142856,41.128000000000014,2.7114375449836607e+28,4.31727352684429e+48,5.7879408255069586e+48,2.3513646907535516e+47
GRB061122A,1,187.639,212.087,218.906,187.54432927668256,2.8456770619936245e-06,22.5570514893875,6.901133858132648,0.5743765802466925,0.2151119656236101,3.6209696027211993,0.9350221351565682,0.0,0.0,0.0,0.0,0.0,,0.0,24.44799999999998,6.819000000000017,,31.266999999999996,,,,
GRB061122A,2,284.414,304.549,325.44,256.5509053004339,323.31593686519886,7.465339583307813,1.4302942193140442e-11,0.5397540188222549,0.0,0.1989229800497677,1.3871038258735379e-11,0.0,0.0,0.0,0.0,0.0,,0.0,20.13499999999999,20.89100000000002,96.77499999999998,41.02600000000001,,,,
GRB061122A,3,417.052,427.515,445.417,418.5051733061514,15.940725486289423,9.549339090169283,70.49462587394282,3.426194648590064,15.45056590078523,2.766038768328434,33.41060345312167,0.0,0.0,0.0,0.0,0.0,,0.0,10.462999999999965,17.901999999999987,132.63800000000003,28.364999999999952,,,,
GRB061122A,4,571.933,577.954,601.987,556.9654756908388,130.42332233943924,4.969913328150959,3.804032550797368e-06,5.404224795537224,85.71339339876464,1.0331327392240426,6.909920638842937e-05,0.0,0.0,0.0,0.0,0.0,,0.0,6.020999999999958,24.033000000000015,154.88099999999997,30.053999999999974,,,,
GRB120202A,1,179.155,186.296,190.498,184.6662332866578,4.156921372934109e-06,1.52971239628585,57.577979387666005,0.3456105773320982,0.4109958466102342,0.6515285078357642,28.307942091832327,0.0,0.0,0.0,0.0,0.0,,0.0,7.140999999999991,4.201999999999998,,11.34299999999999,,,,
GRB111103B,1,171.593,211.155,237.493,165.47399202124004,277.2899150373755,6.428643200123738,1.4021162856188937e-12,1.4036050938922848,0.0,0.3927819093453781,3.0955941647473355e-12,1.9060573837299868e-08,1.0099188513667701e-08,8.961385323632167e-09,1.1107703400000002e-09,1.8094212120000002e-10,,4.44e-11,39.56200000000001,26.337999999999994,,65.9,,,,
GRB060904A,1,490.44,508.148,514.581,480.0802271786808,165.0353209600019,3.8769565071354783,2.177665907623962e-12,1.2835197677089925,0.0,0.402710791929386,8.071139662771306e-12,6.763057147341332e-09,4.5502875174759185e-09,2.2127696298654134e-09,2.93208741e-09,4.3709102900000003e-10,2.55,3.23e-11,17.708000000000027,6.432999999999993,138.15211267605633,24.14100000000002,6.592854057073233e+28,1.0405704586899552e+50,4.511337808733671e+49,1.530187286504013e+49
GRB121014A,1,69.9591131297291,85.334,97.985,55.93522416727791,168.4753318153007,3.767317537610795,9.90975388982268e-13,8.086640659157537,165.45660271826236,1.0460183130503926,4.7403136341431096e-11,0.0,0.0,0.0,0.0,0.0,,0.0,15.374886870270899,12.650999999999996,,28.025886870270895,,,,
GRB121014A,2,575.05,680.155,1693.418,638.1408109939791,146.5368228014601,947.4241949980496,1.9304255635993317,22.929793470309875,144.87328724224923,1031.1905414853225,3.303687156252852,0.0,0.0,0.0,0.0,0.0,,0.0,105.10500000000002,1013.2629999999999,505.0908868702709,1118.368,,,,
GRB090418A,1,158.454,176.358,196.321,137.08359769027862,255.3194769012479,5.946685219192822,9.500694680020905e-13,1.434337929276539,0.0,0.4019025263009577,2.3102398318796817e-12,7.775305404005227e-09,3.4664350537918993e-09,4.3088703502133265e-09,6.70855081e-10,1.000053347e-10,1.608,3.67e-11,17.903999999999996,19.962999999999994,60.7569018404908,37.86699999999999,3.742968955588112e+28,5.24870523488371e+49,4.5285945600017595e+48,3.614921502251755e+48
GRB090418A,2,625.797,842.819,1017.342,587.9210296065647,1993.9648548008904,47.50527329112486,5.353305118812864e-13,671.8550134677522,0.0,284.9511273127927,2.8604767041658985e-12,1.431121878527385e-08,2.919021346121742e-09,1.139219743915211e-08,2.350478658e-10,5.13487316e-11,1.608,3.67e-11,217.02199999999993,174.52300000000002,467.343,391.54499999999996,3.742968955588112e+28,9.660761224522372e+49,1.586686180889049e+48,6.4348325923085085e+47
GRB090814B,1,164.046,177.926,202.304,158.54582620182418,184.50758045009053,4.2997621097218826,4.464052915991936e-12,1.5769066027861989,0.0,0.4631332055535296,1.7282878011185625e-11,0.0,0.0,0.0,0.0,0.0,,0.0,13.879999999999995,24.378000000000014,,38.25800000000001,,,,
GRB090814B,2,216.289,222.091,238.683,221.74511214193535,1.347051488306232e-05,10.908042211595598,41.05570199237559,65981851.71661276,0.1950082877226817,125406.3074855059,479055.1309596992,0.0,0.0,0.0,0.0,0.0,,0.0,5.802000000000021,16.591999999999985,52.242999999999995,22.394000000000005,,,,
GRB100513A,1,399.453,442.787,457.782,382.6615129503763,329.30121944611057,7.575999128829754,6.521742865838906e-13,2.963627575715896,0.0,0.882032749855505,2.7699230828944887e-12,8.690204558425281e-09,6.421517999636336e-09,2.268686558788946e-09,7.263898999999999e-10,1.109461152e-10,4.772,2.9799999999999997e-11,43.334,14.995000000000005,69.20530145530145,58.32900000000001,1.3964636176741737e+29,3.6895448320543522e+50,3.08398736023208e+49,3.651023122394987e+49
GRB081024A,1,472.619,492.135,498.363,459.6005288145641,175.26086331252927,4.1245170051480375,1.5351521771385773e-12,0.8141149442070807,0.0,0.2438350036607677,3.2298697559224845e-12,1.0565975061250194e-08,8.17844270179042e-09,2.387532359459774e-09,3.838768075999999e-09,5.736020211999999e-10,,6.759999999999999e-11,19.515999999999963,6.228000000000009,,25.74399999999997,,,,
GRB081024A,2,685.926,690.401,727.422,685.7982408357211,0.6402067533080188,9.437194492920057,12.982006439184984,5.861098480410286,2.0337646475932822,1.2881970244924132,8.807894405863427,7.148463376087804e-09,2.1446962421643177e-09,5.0037671339234874e-09,2.0199035479999996e-09,3.018733432e-10,,6.759999999999999e-11,4.474999999999909,37.02100000000007,213.30700000000002,41.49599999999998,,,,
GRB081024A,3,1393.743,1400.246,1407.868,1389.5019091695203,22.916842335517263,2.613415999175938,0.7938332256188633,1.2230834270960431,11.323023441635073,0.3862728386550688,2.937610070770375,7.326784223523192e-09,4.964572009249359e-09,2.3622122142738337e-09,3.5915332439999996e-09,5.366770083999999e-10,,6.759999999999999e-11,6.503000000000156,7.621999999999844,707.8169999999999,14.125,,,,
GRB111210A,1,425.947,563.551,810.79,487.4976203355211,72.69296937117572,71.5350483791262,13.41596843316181,199544.40205787032,453.8792012164435,751.1279789941998,4128.857822047542,3.703153907019738e-08,1.0924840154057413e-08,2.6106698916139966e-08,3.774458574e-10,8.462354430000001e-11,,5.23e-11,137.60400000000004,247.23899999999992,,384.84299999999996,,,,
GRB130131A,1,79.0524057268183,84.1688238187885,109.694,79.03939704286041,12.826264181426025,8.831515797274562,125.9922978394687,180.70501743006048,12.667192042837405,9.84247072182372,74.53688970053523,2.8024335389564194e-08,1.1316149676858927e-09,2.6892720421878303e-08,3.2854116672432224e-09,5.301780461334783e-10,,3.33e-11,5.116418091970203,25.525176181211506,,30.64159427318171,,,,
GRB130131A,2,374.192,575.309,619.873,525.4937658844998,351.2465329334467,7.980880953062347,3.940571477060392e-13,387.9285590531599,7380.745746227493,47.1596737162387,3.9540174447951104e-10,1.070963916686821e-08,3.426441479426618e-09,7.2831976874415925e-09,3.9874685399999995e-10,6.23745963e-11,,3.33e-11,201.11699999999996,44.56400000000008,295.13959427318173,245.68100000000004,,,,
GRB100704A,1,124.335,150.622,221.348,148.26725977106886,2.3121629076916683,43.94145297885526,4.668072870289267,1.7421707430387818,1.990978661626097,6.449060324741603,0.6445541310166958,5.6225988357910286e-09,6.676236843238992e-11,5.5558364673586385e-09,1.163256027e-09,1.7364492780000002e-10,,3.93e-11,26.28700000000002,70.726,,97.01300000000002,,,,
GRB100704A,2,588.628,595.502,605.829,590.616844246892,1.9247100091537144,3.2340881476073893,79.49489509556092,0.265002616840175,0.7811902465270658,0.3443734168615744,7.365456058107336,7.225136333094443e-09,4.262646350443024e-09,2.9624899826514196e-09,5.77119714e-09,7.14354528e-10,,3.93e-11,6.87399999999991,10.326999999999998,464.29300000000006,17.200999999999908,,,,
GRB100704A,3,635.517,649.58,659.42,635.5303089559432,93.45678925073936,2.1428594752088235,1.0891794254129072e-11,0.2549761703379002,0.0,0.0739919748918779,1.1364245497214285e-12,6.55670728713953e-08,2.6355055760349698e-08,3.9212017111045605e-08,1.933179183e-08,2.280300756e-09,,3.93e-11,14.062999999999988,9.839999999999918,46.88900000000001,23.902999999999906,,,,
GRB100704A,4,815.923,825.502,834.883,801.633250314453,147.1541040195695,3.3932044255801923,6.314239076375386e-12,0.3631596230116885,0.0,0.106363217636437,7.201179638249587e-12,4.386348991462343e-08,2.3591363473081847e-08,2.0272126441541588e-08,7.12925187e-09,7.97483853e-10,,3.93e-11,9.57899999999995,9.381000000000085,180.40599999999995,18.960000000000036,,,,
GRB100704A,5,843.534,849.443,855.639,836.1159180057363,84.40496268195729,1.9128791953394717,9.943996029868925e-12,0.1197225907138839,0.0,0.0407971730973126,7.838539674186846e-12,7.774253481601951e-08,3.9119285116040724e-08,3.862324969997878e-08,1.230279819e-08,1.5719528400000002e-09,,3.93e-11,5.908999999999992,6.196000000000026,27.61099999999999,12.105000000000018,,,,
GRB100704A,6,1267.163,1299.983,1335.757,1247.614156686387,259.8739957036219,11.553480445709477,4.300651310961098e-05,12.128356363511209,181.1424850926366,2.6394921772368334,0.0007016792555762,3.074753142753627e-08,1.1267664581754481e-08,1.9479866845781794e-08,1.6446664860000002e-09,2.452365195e-10,,3.93e-11,32.819999999999936,35.774000000000115,423.629,68.59400000000005,,,,
GRB050717A,1,210.128,231.615,272.008,192.13220141975845,255.7373387057061,5.937149002179192,1.3892504208335345e-12,9.428440435358151,189.42134942308863,1.400202765183837,6.039613134220594e-11,0.0,0.0,0.0,0.0,0.0,,0.0,21.487000000000023,40.39299999999997,,61.879999999999995,,,,
GRB050717A,2,610.402,692.306,715.187,665.5512437691136,15.260664297351656,12.277977995157006,31.513071362674516,3.294515171166588,13.094065525543924,2.971665460361171,5.250480230010495,0.0,0.0,0.0,0.0,0.0,,0.0,81.904,22.880999999999972,400.27400000000006,104.78499999999997,,,,
GRB070809A,1,200.46,208.741,253.883,184.11711258580587,209.762662125132,4.938886877071433,6.1821052863092354e-12,1.4099897614180477,0.0,0.4415870140749903,2.095909771257627e-12,0.0,0.0,0.0,0.0,0.0,,0.0,8.281000000000006,45.141999999999996,,53.423,,,,
GRB101114A,1,520.825,591.294,682.216,530.2687956118231,207.2148808191255,30.90315275305952,6.940762620785948,11.47221976737782,95.46988545245692,4.463122444099429,17.110820883167975,0.0,0.0,0.0,0.0,0.0,,0.0,70.46899999999994,90.92200000000003,,161.39099999999996,,,,
GRB101114A,2,1245.501,1284.266,1311.21,1216.9010142113498,417.07835189322753,9.64541948470055,2.7220742792594797e-12,0.792583726786993,0.0,0.2329235085618147,2.3851849375799705e-12,0.0,0.0,0.0,0.0,0.0,,0.0,38.7650000000001,26.94399999999996,724.6759999999999,65.70900000000006,,,,
GRB101114A,3,1551.719,1573.699,1645.695,1546.5890001405985,0.4701168832427727,7.473089832291754,43.25598870667624,395.0764006592181,63.27123567868176,10.034600720062102,2383.2477651638665,0.0,0.0,0.0,0.0,0.0,,0.0,21.980000000000018,71.99599999999987,306.2180000000001,93.97599999999989,,,,
GRB111211A,1,597.142,609.194,641.164,587.5571028593814,131.4665078046678,3.029316642357005,1.5021801682265757e-12,0.9308365659932214,0.0,0.2753597877004349,4.9731030136472026e-12,0.0,0.0,0.0,0.0,0.0,,0.0,12.051999999999907,31.970000000000027,,44.021999999999935,,,,
GRB111211A,2,667.628,673.358,686.757,661.1981866676392,74.40719382019083,1.712823219905533,4.192626799057552e-12,0.2598656824453647,0.0,0.076150378957362,6.791226814403633e-12,0.0,0.0,0.0,0.0,0.0,,0.0,5.7299999999999045,13.399000000000001,70.48599999999999,19.128999999999905,,,,
GRB111211A,3,724.637,737.723,745.839,714.3362445446829,137.61346588929212,3.1350092274601566,1.0143664838668588e-11,0.2646812564881183,0.0,0.0927656081761453,1.1039742345990326e-11,0.0,0.0,0.0,0.0,0.0,,0.0,13.086000000000013,8.1160000000001,57.0089999999999,21.202000000000112,,,,
GRB111211A,4,849.738,869.748,878.853,845.3388447717978,154.3362975274543,3.671694502213728,2.8197198302622067e-12,3.2597806315972653,0.0,0.970672034448956,2.6207782608044938e-11,0.0,0.0,0.0,0.0,0.0,,0.0,20.00999999999999,9.104999999999905,125.10100000000011,29.114999999999895,,,,
GRB071109A,1,906.307,913.028,917.573,909.720370278613,1.0175399091493895,2.5881492008133207,54.98447727728664,0.2225842952220026,0.4699686183129944,0.3044200547275825,7.577603393936423,0.0,0.0,0.0,0.0,0.0,,0.0,6.721000000000004,4.544999999999959,,11.265999999999963,,,,
GRB071109A,2,1161.651,1169.158,1172.506,1165.8644558604008,1.0370886717043195,2.561163728775157,31.41390260834701,0.760276947121277,1.559475955041458,0.6685793043781187,11.29896371763591,0.0,0.0,0.0,0.0,0.0,,0.0,7.5069999999998345,3.3480000000001837,255.34400000000005,10.855000000000018,,,,
GRB071109A,3,1319.044,1325.863,1330.223,1316.1666513746368,41.52886394194074,0.9779260409250952,1.3360841959370588e-12,0.7261092705129742,0.0,0.2187349544551505,1.0627975485954978e-11,0.0,0.0,0.0,0.0,0.0,,0.0,6.81899999999996,4.3599999999999,157.39300000000003,11.17899999999986,,,,
GRB071109A,4,1535.181,1537.12,1544.24,1537.120137240758,9.059885022556713e-08,0.5636616499690842,27.254688193383096,11561823.564822309,178627.47859405374,3.926671390005083,559049557.5143747,0.0,0.0,0.0,0.0,0.0,,0.0,1.9389999999998508,7.120000000000118,216.13699999999994,9.058999999999969,,,,
GRB071109A,5,1717.71,1725.921,1734.008,476851639.0599061,50090.67669375849,573091.4415312109,4808.22792835264,2170271166.4603715,484678.6415492821,1027741.3626454716,20265.517077284487,0.0,0.0,0.0,0.0,0.0,,0.0,8.211000000000013,8.086999999999989,182.529,16.298000000000002,,,,
GRB050716A,1,199.401,279.097,327.141,201.24410160046895,290.22883148783325,14.85420410715429,0.0001522486861947,18.117963735190617,251.78198126504145,4.157373537465528,0.002624276313161,0.0,0.0,0.0,0.0,0.0,,0.0,79.69599999999997,48.04400000000004,,127.74000000000001,,,,
GRB130604A,1,101.856,110.012,156.775,76.02697464146361,270.6740726752104,6.4498134071617965,1.1557677963310099e-11,13.344872690812512,259.4414095219011,1.868916173246308,8.93775371710271e-10,4.725279961097014e-08,6.459001392246215e-09,4.079379821872392e-08,3.4508087669999997e-09,4.716034259999999e-10,1.06,3.57e-11,8.156000000000006,46.763000000000005,49.44466019417475,54.91900000000001,2.231246407547825e+28,1.4350441300112307e+50,1.0479935380855146e+49,5.3828199854752176e+48
GRB130604A,2,802.474,944.582,1412.284,745.1558658989378,49.222797935373606,0.4281664379088798,0.1161506824931315,0.0,0.0,2.6385196887577644e+105,0.0,4.660525592165445e-21,4.660525592165445e-21,6.219807607521543e-165,5.420659439999999e-11,1.1859654239999998e-11,1.06,3.57e-11,142.10799999999995,467.7020000000001,700.618,609.8100000000001,2.231246407547825e+28,1.4153785487561774e+37,1.6462274350313902e+47,4.7812922228853665e+34
GRB110318A,1,93.091,122.524,148.791,93.99419086333222,84.29735195172341,5.965035166385008,0.0289264636382683,803899.88522202,19737.43903790553,15319.224616721414,5.682829964570797,0.0,0.0,0.0,0.0,0.0,,0.0,29.433000000000007,26.266999999999996,,55.7,,,,
GRB090530A,1,53.343965676365,79.093,90.916,73.0983957208339,46.07659515914956,1.0071786178280155,1.5344668087816208e-12,0.3119457050437011,0.0,0.074976105737073,2.6298976430156385e-12,0.0,0.0,0.0,0.0,0.0,,0.0,25.749034323635,11.822999999999993,,37.572034323634995,,,,
GRB090530A,2,92.004,98.881,111.441,92.44464436038386,10.21808385627404,6.867374581474168,327.3623903197334,0.7049473142978763,3.4457410807805764,0.8112072690835164,39.09505135735457,0.0,0.0,0.0,0.0,0.0,,0.0,6.876999999999995,12.560000000000002,38.660034323635,19.436999999999998,,,,
GRB090530A,3,112.957,122.295,128.516,102.42103897516726,113.06104914779554,2.606149143010018,1.5353945942928054e-11,0.3131393851696764,0.0,0.0891923980724276,1.9123403270559635e-11,0.0,0.0,0.0,0.0,0.0,,0.0,9.338000000000008,6.220999999999989,20.95299999999999,15.558999999999997,,,,
GRB090530A,4,186.724,196.952,215.218,204.10034158996743,54.74163096934673,1.248590902419168,1.4430168872131366e-12,0.6682323467533554,0.0,0.1979260355429713,8.443117680764582e-12,0.0,0.0,0.0,0.0,0.0,,0.0,10.228000000000009,18.26599999999999,73.767,28.494,,,,
GRB090530A,5,247.136,249.405,254.967,245.80238085729573,13.805767183990213,1.6289219389159917,4.492653143712061,0.8162765689482037,7.45566866697724,0.2701310748878405,17.471305596422933,0.0,0.0,0.0,0.0,0.0,,0.0,2.2690000000000055,5.562000000000012,60.412000000000006,7.831000000000017,,,,
GRB090530A,6,341.786,351.774,360.152,338.2925144652985,48.825270605253415,3.3090184236318896,0.0320949754218155,5.228434909465871,61.395223733652905,1.2825219923217717,0.5715677274802816,0.0,0.0,0.0,0.0,0.0,,0.0,9.988,8.377999999999986,94.65,18.365999999999985,,,,
GRB090530A,7,401.628,416.127,469.388,416.8863614064156,2.0643879248279597e-07,17.576482020377455,11.965499455706327,4058665.3017366943,565925.2302624077,4.098876654677352,2763008.3666389,0.0,0.0,0.0,0.0,0.0,,0.0,14.499000000000024,53.26099999999997,59.841999999999985,67.75999999999999,,,,
GRB090530A,8,604.85,666.707,1146.791,647.9121848108407,7.746194434757632e-05,39.93102672358468,18.532563817860552,6.543798771503269,6.099442986827957,9.986508647541282,4.973602694423386,0.0,0.0,0.0,0.0,0.0,,0.0,61.85699999999997,480.08399999999995,203.22200000000004,541.9409999999999,,,,
GRB090518A,1,158.418,183.449,209.68,173.26273966936697,69.1599312245478,1.4042854072373452,4.566508383142569e-15,3.882011596200005,0.0,0.8394152600752606,2.2434854903693712e-13,0.0,0.0,0.0,0.0,0.0,,0.0,25.031000000000006,26.230999999999995,,51.262,,,,
GRB090915A,1,77.6892590795944,97.788,128.262,60.94068158421441,86.90352047756741,11.982965658354937,10.94554730213707,3.3725694394556704,29.16629734369242,1.2234648416674505,21.7057161529062,0.0,0.0,0.0,0.0,0.0,,0.0,20.098740920405604,30.474000000000004,,50.57274092040561,,,,
GRB090915A,2,159.006,170.417,187.641,145.94726651545113,122.39402303575778,4.71336337491607,6.506156372698127e-05,3.153506427700075,52.55018161328751,0.7044675345005171,0.000780764098372,0.0,0.0,0.0,0.0,0.0,,0.0,11.411000000000001,17.22399999999999,81.3167409204056,28.63499999999999,,,,
GRB060210A,1,242.365,266.316,470.188,230.16722568286863,0.0001077220308732,61.81309744330547,2.9991184858957958,449.8865328015462,0.0002233176405425,66.67625521261714,3.4801075556030923,0.0,0.0,0.0,0.0,0.0,,0.0,23.950999999999965,203.872,,227.82299999999998,,,,
GRB090301A,1,122.964,130.154,136.161,113.97329726082631,100.46668763895715,2.341947268176739,5.783100606149508e-12,0.3343370973022874,0.0,0.1022176135500956,9.078825779153729e-12,0.0,0.0,0.0,0.0,0.0,,0.0,7.189999999999998,6.007000000000005,,13.197000000000003,,,,
